/BIC/S2REPPER,/BIC/S2COMPANY,/BIC/S2QRT2,/BIC/S2COLUMN,/BIC/S2ROW,FISCVARNT,RECORDMODE,/BIC/S2FIGURE,Column1
38947,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0080           ,K4, ,-120673.308
38948,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0090           ,K4, ,12128495.44
38949,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0100           ,K4, ,0
38950,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0130           ,K4, ,856837.59
38951,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0180           ,K4, ,0
38952,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0190           ,K4, ,0
38953,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0200           ,K4, ,0
38954,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0210           ,K4, ,0
38955,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0270           ,K4, ,-15137928
38956,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0280           ,K4, ,-15137928
38957,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0290           ,K4, ,38178337.8
38958,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0300           ,K4, ,246988.2
38959,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0360           ,K4, ,-34903724.42
38960,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0370           ,K4, ,-358281.942
38961,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0380           ,K4, ,0
38962,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0390           ,K4, ,0
38963,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0410           ,K4, ,0
38964,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0420           ,K4, ,78948.246
38965,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0500           ,K4, ,-53412057.52
38966,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0510           ,K4, ,51685037.42
38967,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0520           ,K4, ,-101189537.4
38968,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0560           ,K4, ,-1443737.4
38969,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0750           ,K4, ,3743798.4
38970,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0760           ,K4, ,0
38971,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0770           ,K4, ,0
38972,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0780           ,K4, ,17743.242
38973,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0790           ,K4, ,0
38974,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0810           ,K4, ,0
38975,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0820           ,K4, ,6854721.012
38976,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0830           ,K4, ,3079563.726
38977,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0840           ,K4, ,0
38978,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0850           ,K4, ,0
38979,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0880           ,K4, ,0
38980,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0900           ,K4, ,65380863.8
38981,2019003,DUMMY3 ,S.02.01.02      ,GAC0020         ,R1000           ,K4, ,11968806.28
38982,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,ER0815          ,K4, ,3143187.654
38983,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0010         ,K4, ,28862094.44
38984,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0040         ,K4, ,985296.936
38985,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0080         ,K4, ,6707667.966
38986,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0100         ,K4, ,0
38987,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0110         ,K4, ,291131.424
38988,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0130         ,K4, ,22861999.81
38989,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0140         ,K4, ,4956948.948
38990,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0160         ,K4, ,340746.312
38991,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0170         ,K4, ,132512.454
38992,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0040           ,K4, ,556559.43
38993,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0060           ,K4, ,12788958.55
38994,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0070           ,K4, ,130472814.9
38995,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0080           ,K4, ,5336541
38996,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0090           ,K4, ,29847391.38
38997,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0100           ,K4, ,417600
38998,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0110           ,K4, ,417600
38999,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0130           ,K4, ,83210715.58
39000,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0140           ,K4, ,75904867.37
39001,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0150           ,K4, ,7305848.208
39002,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0180           ,K4, ,10326332.15
39003,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0190           ,K4, ,3038.748
39004,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0200           ,K4, ,1331196
39005,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0270           ,K4, ,48027507.67
39006,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0280           ,K4, ,48027507.67
39007,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0290           ,K4, ,47948436.64
39008,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0300           ,K4, ,79071.036
39009,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0360           ,K4, ,6707667.966
39010,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0370           ,K4, ,291131.424
39011,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0380           ,K4, ,2843953.752
39012,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0410           ,K4, ,23086077.74
39013,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0420           ,K4, ,741466.644
39014,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0500           ,K4, ,225516138
39015,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0510           ,K4, ,118209331.1
39016,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0520           ,K4, ,116717247.8
39017,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0540           ,K4, ,110610153.5
39018,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0550           ,K4, ,6107094.324
39019,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0560           ,K4, ,1492083.312
39020,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0580           ,K4, ,1369858.722
39021,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0590           ,K4, ,122224.59
39022,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0760           ,K4, ,648533.088
39023,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0770           ,K4, ,22861999.81
39024,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0790           ,K4, ,0
39025,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0810           ,K4, ,3143187.654
39026,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0820           ,K4, ,4956948.948
39027,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0830           ,K4, ,473258.766
39028,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0840           ,K4, ,4817019.42
39029,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0850           ,K4, ,3755193.6
39030,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0870           ,K4, ,3755193.6
39031,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0880           ,K4, ,42130.188
39032,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R0900           ,K4, ,158907602.6
39033,2019006,DUMMY3 ,S.02.01.02      ,C0010           ,R1000           ,K4, ,66608535.48
39034,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,ER0815          ,K4, ,3143187.654
39035,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0010         ,K4, ,18963261.4
39036,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0040         ,K4, ,488042.49
39037,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0050         ,K4, ,62795035.87
39038,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0080         ,K4, ,44262785.72
39039,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0100         ,K4, ,513599.34
39040,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0110         ,K4, ,1562944.338
39041,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0130         ,K4, ,22861999.81
39042,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0140         ,K4, ,11592644.56
39043,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0160         ,K4, ,4377512.238
39044,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,GAR0170         ,K4, ,363134.526
39045,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0020           ,K4, ,16488865.8
39046,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0030           ,K4, ,4107461.082
39047,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0060           ,K4, ,12140579.51
39048,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0070           ,K4, ,119272482.7
39049,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0080           ,K4, ,5441058.618
39050,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0090           ,K4, ,19451303.89
39051,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0100           ,K4, ,417600
39052,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0110           ,K4, ,417600
39053,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0130           ,K4, ,82301953.33
39054,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0140           ,K4, ,74996105.12
39055,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0150           ,K4, ,7305848.208
39056,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0180           ,K4, ,10326332.15
39057,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0190           ,K4, ,3038.748
39058,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0200           ,K4, ,1331196
39059,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0230           ,K4, ,0
39060,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0270           ,K4, ,65262796.8
39061,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0280           ,K4, ,65262796.8
39062,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0360           ,K4, ,44262785.72
39063,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0370           ,K4, ,2076543.678
39064,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0380           ,K4, ,2843953.752
39065,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0410           ,K4, ,23086077.74
39066,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0420           ,K4, ,665307.276
39067,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0500           ,K4, ,290206854.1
39068,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0510           ,K4, ,171947076
39069,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0750           ,K4, ,3743798.4
39070,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0760           ,K4, ,648533.088
39071,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0770           ,K4, ,22861999.81
39072,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0780           ,K4, ,119588.73
39073,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0790           ,K4, ,0
39074,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0810           ,K4, ,3143187.654
39075,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0820           ,K4, ,11592644.56
39076,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0830           ,K4, ,4740646.764
39077,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0840           ,K4, ,4817019.42
39078,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0850           ,K4, ,3755193.6
39079,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0880           ,K4, ,42130.188
39080,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R0900           ,K4, ,227411818.2
39081,2019006,DUMMY3 ,S.02.01.02      ,GAC0010         ,R1000           ,K4, ,62795035.87
39082,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,ER0815          ,K4, ,0
39083,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0010         ,K4, ,9898833.048
39084,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0040         ,K4, ,497254.446
39085,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0080         ,K4, ,-37555117.75
39086,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0100         ,K4, ,-513599.34
39087,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0110         ,K4, ,-1271812.914
39088,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0130         ,K4, ,0
39089,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0140         ,K4, ,6635695.614
39090,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0160         ,K4, ,4036765.926
39091,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,GAR0170         ,K4, ,230622.072
39092,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0020           ,K4, ,-16488865.8
39093,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0030           ,K4, ,-4107461.082
39094,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0040           ,K4, ,556559.43
39095,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0060           ,K4, ,648379.044
39096,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0070           ,K4, ,11200332.13
39097,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0080           ,K4, ,-104517.618
39098,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0090           ,K4, ,10396087.49
39099,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0100           ,K4, ,0
39100,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0130           ,K4, ,908762.25
39101,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0180           ,K4, ,0
39102,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0190           ,K4, ,0
39103,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0200           ,K4, ,0
39104,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0230           ,K4, ,0
39105,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0270           ,K4, ,-17235289.13
39106,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0280           ,K4, ,-17235289.13
39107,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0290           ,K4, ,47948436.64
39108,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0300           ,K4, ,79071.036
39109,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0360           ,K4, ,-37555117.75
39110,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0370           ,K4, ,-1785412.254
39111,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0380           ,K4, ,0
39112,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0410           ,K4, ,0
39113,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0420           ,K4, ,76159.368
39114,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0500           ,K4, ,-64690716.05
39115,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0510           ,K4, ,53737744.91
39116,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0520           ,K4, ,-116717247.8
39117,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0560           ,K4, ,-1492083.312
39118,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0750           ,K4, ,3743798.4
39119,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0760           ,K4, ,0
39120,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0770           ,K4, ,0
39121,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0780           ,K4, ,119588.73
39122,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0790           ,K4, ,0
39123,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0810           ,K4, ,0
39124,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0820           ,K4, ,6635695.614
39125,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0830           ,K4, ,4267387.998
39126,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0840           ,K4, ,0
39127,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0850           ,K4, ,0
39128,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0880           ,K4, ,0
39129,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R0900           ,K4, ,68504215.66
39130,2019006,DUMMY3 ,S.02.01.02      ,GAC0020         ,R1000           ,K4, ,3813499.608
39131,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,ER0815          ,K4, ,3067945.836
39132,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0010         ,K4, ,32315746.24
39133,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0040         ,K4, ,985296.936
39134,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0080         ,K4, ,3019573.938
39135,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0100         ,K4, ,0
39136,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0110         ,K4, ,138594.87
39137,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0130         ,K4, ,24811549.93
39138,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0140         ,K4, ,5569865.922
39139,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0160         ,K4, ,484047.996
39140,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,GAR0170         ,K4, ,188240.886
39141,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0040           ,K4, ,175578.294
39142,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0060           ,K4, ,12711433.24
39143,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0070           ,K4, ,138843447.3
39144,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0080           ,K4, ,5336541
39145,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0090           ,K4, ,33301043.17
39146,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0100           ,K4, ,414000
39147,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0110           ,K4, ,414000
39148,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0130           ,K4, ,83292844.5
39149,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0140           ,K4, ,76003129.69
39150,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0150           ,K4, ,7289714.814
39151,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0180           ,K4, ,14817721.94
39152,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0190           ,K4, ,0
39153,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0200           ,K4, ,1681296.726
39154,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0270           ,K4, ,46203295.4
39155,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0280           ,K4, ,46203295.4
39156,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0290           ,K4, ,46159110.85
39157,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0300           ,K4, ,44184.552
39158,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0360           ,K4, ,3019573.938
39159,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0370           ,K4, ,138594.87
39160,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0380           ,K4, ,2855946
39161,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0410           ,K4, ,25707522.91
39162,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0420           ,K4, ,624979.686
39163,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0500           ,K4, ,230280371.7
39164,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0510           ,K4, ,119190741.3
39165,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0520           ,K4, ,117923048.8
39166,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0540           ,K4, ,110553477.2
39167,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0550           ,K4, ,7369571.586
39168,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0560           ,K4, ,1267692.498
39169,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0580           ,K4, ,1142758.692
39170,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0590           ,K4, ,124933.806
39171,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0760           ,K4, ,637793.4
39172,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0770           ,K4, ,24811549.93
39173,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0790           ,K4, ,4828.86
39174,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0810           ,K4, ,3067945.836
39175,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0820           ,K4, ,5569865.922
39176,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0830           ,K4, ,672288.882
39177,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0840           ,K4, ,4976021.964
39178,2019009,DUMMY3 ,S.02.01.02      ,C0010           ,R0850           ,K4, ,3755193.6
